Rented_Bike_Count,Hour,Temperature°C,Humidity%,Wind_speed_m_s,Visibility_10m,Rainfallmm,Snowfall_cm,Seasons,Holiday,year,month,weekday
332,4,19.2,68,0.8,1181,0.0,0.0,1,1,2018,6,2
1017,11,24.8,44,2.1,1955,0.0,0.0,2,0,2018,9,2
481,19,5.2,64,0.7,691,0.0,0.0,3,1,2017,12,4
55,7,-3.0,40,0.9,2000,0.0,0.0,3,1,2018,2,3
470,2,15.2,84,0.7,485,0.0,0.0,0,0,2018,5,3
292,6,24.8,83,0.2,1534,0.0,0.0,1,0,2018,7,6
125,0,-2.5,39,3.4,2000,0.0,0.0,3,0,2017,12,0
892,11,12.1,49,0.8,1827,0.0,0.0,2,0,2018,11,2
1358,20,21.1,43,1.8,788,0.0,0.0,0,0,2018,4,4
1365,18,9.6,42,2.0,2000,0.0,0.0,0,0,2018,3,2
849,17,10.4,37,1.0,2000,0.0,0.0,0,0,2018,3,2
2101,17,28.1,49,3.2,1117,0.0,0.0,1,0,2018,6,5
792,0,30.6,50,2.3,1631,0.0,0.0,1,0,2018,7,0
1946,8,10.5,67,2.3,1221,0.0,0.0,0,0,2018,5,3
1995,22,22.8,69,1.7,1656,0.0,0.0,1,0,2018,6,5
456,21,9.8,74,2.2,219,0.0,0.0,0,0,2018,3,6
1133,13,21.0,36,1.0,1164,0.0,0.0,0,0,2018,4,4
277,6,15.5,0,0.5,1691,0.0,0.0,0,1,2018,5,1
352,2,9.6,65,1.5,1654,0.0,0.0,0,0,2018,5,4
1437,21,31.6,63,1.2,1980,0.0,0.0,1,0,2018,8,5
283,14,4.0,25,0.9,1009,0.0,0.0,3,0,2018,2,4
666,13,34.3,54,2.2,1540,0.0,0.0,1,0,2018,8,0
941,11,16.7,37,0.7,1074,0.0,0.0,2,0,2018,10,0
370,2,7.9,85,1.1,275,0.0,0.0,2,0,2018,11,6
2051,20,31.5,61,1.8,2000,0.0,0.0,1,0,2018,7,0
1075,0,23.5,65,1.9,2000,0.0,0.0,1,0,2018,7,4
186,4,20.4,97,2.7,704,0.0,0.0,2,0,2018,9,1
469,8,-13.3,60,0.6,1598,0.0,0.0,3,0,2018,2,2
492,12,14.6,53,2.5,348,0.0,0.0,0,0,2018,3,0
596,18,20.6,97,0.7,222,21.5,0.0,1,0,2018,6,3
262,14,3.0,28,3.8,1956,0.0,0.0,3,1,2017,12,6
2288,8,24.2,73,1.0,1581,0.0,0.0,1,0,2018,6,3
1556,21,15.5,86,1.3,178,0.0,0.0,2,0,2018,10,0
1030,20,6.0,50,1.5,931,0.0,0.0,2,0,2018,11,0
427,2,11.7,70,1.0,1012,0.0,0.0,2,0,2018,10,1
1138,12,18.4,40,3.5,1958,0.0,0.0,2,0,2018,10,0
303,9,3.9,86,1.7,399,0.2,0.0,3,0,2018,1,0
33,8,0.4,96,3.1,33,0.0,4.0,2,0,2018,11,5
2033,17,22.9,33,1.4,2000,0.0,0.0,2,1,2018,9,1
110,21,21.6,97,0.5,646,0.5,0.0,2,0,2018,9,0
27,2,7.3,96,1.0,337,1.5,0.0,0,0,2018,4,4
226,2,13.8,70,1.3,1363,0.0,0.0,0,0,2018,3,2
325,12,5.3,55,2.6,904,0.0,0.0,3,0,2018,1,5
600,2,24.9,86,1.3,1469,0.0,0.0,1,0,2018,7,4
253,4,27.3,83,2.2,1054,0.0,0.0,1,0,2018,8,6
2314,17,26.9,49,2.3,1210,0.0,0.0,1,0,2018,6,4
456,2,2.9,77,1.8,853,0.0,0.0,2,0,2018,11,5
49,6,-4.3,79,1.1,433,0.0,0.0,3,0,2018,1,6
980,0,23.2,81,2.4,1976,0.0,0.0,1,0,2018,8,5
2282,17,26.6,52,2.2,2000,0.0,0.0,1,0,2018,7,4
522,12,9.0,33,3.1,1985,0.0,0.0,0,0,2018,3,1
2451,18,28.0,46,2.3,1833,0.0,0.0,1,0,2018,6,5
1005,7,1.3,65,1.2,2000,0.0,0.0,2,0,2018,10,1
306,8,0.4,38,1.8,1564,0.0,0.0,0,0,2018,3,5
573,14,19.3,83,2.3,2000,0.5,0.0,2,0,2018,9,3
263,12,2.2,17,1.0,1979,0.0,0.0,3,0,2018,2,6
1737,17,20.2,62,1.1,2000,0.0,0.0,0,0,2018,5,6
677,2,19.6,60,1.9,1200,0.0,0.0,1,0,2018,6,5
267,12,2.5,72,2.4,256,0.0,0.0,3,0,2018,1,3
50,1,7.2,95,0.2,683,0.5,0.0,0,0,2018,4,4
2732,19,27.1,32,3.5,2000,0.0,0.0,1,0,2018,6,4
161,20,-1.0,32,0.9,2000,0.0,0.0,3,1,2017,12,6
1377,22,14.8,83,1.5,227,0.0,0.0,2,0,2018,10,0
103,3,5.5,62,0.6,722,0.0,0.0,0,0,2018,3,1
390,1,11.7,52,1.1,2000,0.0,0.0,2,0,2018,10,0
72,2,-7.8,51,1.9,1627,0.0,0.0,3,0,2018,1,6
1590,19,16.9,33,1.3,1965,0.0,0.0,0,0,2018,4,5
436,2,20.7,76,0.3,920,0.0,0.0,1,0,2018,6,0
249,3,9.4,85,1.6,983,0.0,0.0,2,0,2018,10,2
274,13,25.8,78,2.8,2000,0.0,0.0,1,0,2018,8,4
521,6,9.0,57,1.7,1903,0.0,0.0,0,0,2018,5,4
304,3,20.9,68,1.7,2000,0.0,0.0,2,0,2018,9,3
575,14,17.4,39,2.9,520,0.0,0.0,0,0,2018,3,0
298,11,2.2,50,2.4,608,0.0,0.0,3,0,2018,2,5
1573,7,17.1,77,1.5,1748,0.0,0.0,1,0,2018,6,1
996,9,5.1,56,1.8,1825,0.0,0.0,2,0,2018,10,2
1312,16,19.5,28,3.0,1605,0.0,0.0,0,0,2018,4,1
2131,17,29.5,29,4.1,1944,0.0,0.0,1,0,2018,6,6
1612,15,23.3,38,1.5,1963,0.0,0.0,0,0,2018,5,0
149,5,-0.7,66,0.5,1336,0.0,0.0,2,0,2018,11,4
534,6,20.7,97,0.9,2000,0.0,0.0,1,0,2018,7,1
1010,21,13.3,48,1.6,1582,0.0,0.0,0,0,2018,3,5
419,8,-15.1,44,1.2,2000,0.0,0.0,3,0,2018,1,4
1878,19,14.9,49,2.1,2000,0.0,0.0,2,0,2018,10,3
1979,18,30.1,37,2.1,2000,0.0,0.0,1,0,2018,8,5
2368,19,31.2,52,2.4,1990,0.0,0.0,1,0,2018,7,0
1049,22,18.4,85,2.1,1772,0.0,0.0,2,0,2018,9,3
972,20,14.0,45,1.6,1729,0.0,0.0,0,0,2018,3,5
174,12,1.7,20,3.0,1983,0.0,0.0,3,1,2018,2,3
616,19,6.3,73,1.1,524,0.0,0.4,2,0,2018,11,6
680,0,14.1,55,2.6,2000,0.0,0.0,2,0,2018,10,0
672,6,17.5,76,1.2,1161,0.0,0.0,1,0,2018,6,4
337,1,20.5,73,1.9,1693,0.0,0.0,2,0,2018,9,0
280,9,-6.5,54,1.2,1541,0.0,0.0,3,0,2018,2,4
2035,8,14.6,70,3.1,2000,0.0,0.0,0,0,2018,5,2
2008,21,27.1,43,1.6,2000,0.0,0.0,1,0,2018,8,4
32,4,-12.0,36,2.7,1998,0.0,0.0,3,0,2018,2,1
1796,22,19.8,51,1.2,2000,0.0,0.0,2,0,2018,9,4
600,6,22.6,95,0.1,1937,0.0,0.0,1,0,2018,7,1
1010,15,16.6,68,1.5,955,0.0,0.0,2,0,2018,10,1
2310,17,22.4,23,2.4,2000,0.0,0.0,0,0,2018,5,6
405,15,24.0,94,3.1,1188,0.5,0.0,1,0,2018,8,4
682,9,2.6,96,1.1,316,0.0,0.0,0,0,2018,4,0
306,5,17.8,75,1.0,1210,0.0,0.0,1,0,2018,6,4
2349,18,29.3,25,2.4,1973,0.0,0.0,1,0,2018,6,6
258,13,-4.7,18,3.7,2000,0.0,0.0,3,0,2017,12,2
200,22,-6.8,50,1.7,1856,0.0,0.0,3,0,2018,2,2
120,6,-2.8,73,0.7,1906,0.0,0.0,3,0,2017,12,1
1360,22,12.7,60,0.0,680,0.0,0.0,2,0,2018,10,0
79,23,7.1,96,1.3,1497,0.5,0.0,0,0,2018,4,3
394,6,0.8,69,1.4,2000,0.0,0.0,2,0,2018,10,1
300,21,0.7,47,2.7,1283,0.0,0.0,3,0,2017,12,4
1939,17,18.5,35,2.2,2000,0.0,0.0,2,0,2018,10,4
82,0,-10.5,52,2.4,2000,0.0,0.0,3,0,2018,2,0
1421,17,13.2,49,4.2,1999,0.0,0.0,0,0,2018,5,3
1480,20,33.9,58,2.4,1519,0.0,0.0,1,0,2018,8,3
460,22,2.0,37,2.7,2000,0.0,0.0,0,0,2018,3,1
385,19,5.0,52,2.3,1666,0.0,0.0,3,0,2017,12,5
1156,13,17.9,60,2.2,1248,0.0,0.0,0,0,2018,4,6
2108,8,8.1,85,1.2,772,0.0,0.0,2,0,2018,10,2
1217,0,19.0,57,1.6,2000,0.0,0.0,1,0,2018,6,5
32,3,0.9,97,1.2,243,3.7,4.1,3,0,2018,2,4
137,21,-14.1,35,2.2,2000,0.0,0.5,3,0,2018,1,3
405,18,-7.5,28,2.0,2000,0.0,0.0,3,0,2018,1,4
38,1,6.7,84,0.8,320,0.0,0.0,0,0,2018,3,0
1148,9,20.8,53,0.8,381,0.0,0.0,0,0,2018,5,1
1289,21,12.2,79,1.8,351,0.0,0.0,2,0,2018,11,0
267,4,25.1,83,0.0,1253,0.0,0.0,1,0,2018,7,4
581,7,6.0,96,0.6,94,0.0,0.0,0,0,2018,3,0
2474,16,25.8,50,1.7,1152,0.0,0.0,1,0,2018,6,2
223,5,23.4,63,0.3,2000,0.0,0.0,1,0,2018,8,6
240,15,-4.9,26,3.1,1887,0.0,0.0,3,0,2017,12,2
388,7,20.2,65,1.4,2000,0.0,0.0,2,0,2018,9,6
914,11,16.5,39,0.7,1351,0.0,0.0,2,0,2018,10,1
383,5,20.0,80,0.3,824,0.0,0.0,1,0,2018,6,0
513,0,20.5,94,3.7,896,0.0,0.0,1,0,2018,6,2
421,4,18.7,74,0.9,1933,0.0,0.0,1,0,2018,6,2
2267,18,23.0,36,2.8,1904,0.0,0.0,0,0,2018,5,6
923,10,19.4,47,2.3,2000,0.0,0.0,2,0,2018,9,2
504,12,8.5,34,1.9,1876,0.0,0.0,0,0,2018,3,1
1646,8,28.8,56,1.4,2000,0.0,0.0,1,0,2018,7,0
751,7,9.8,84,1.3,2000,0.0,0.0,0,0,2018,4,1
1104,9,11.9,50,1.1,1529,0.0,0.0,2,0,2018,10,0
69,2,-2.3,62,0.9,1560,0.0,0.0,3,0,2018,1,1
680,6,21.4,84,0.8,1506,0.0,0.0,2,0,2018,9,3
494,10,7.2,43,1.5,559,0.0,0.0,0,0,2018,3,5
56,3,-4.5,26,0.0,2000,0.0,0.0,3,0,2018,2,6
492,15,6.5,39,3.3,2000,0.0,0.0,0,0,2018,3,1
776,1,19.5,65,0.4,1662,0.0,0.0,1,0,2018,6,4
225,23,22.0,97,0.9,158,0.0,0.0,0,0,2018,5,2
443,21,3.8,39,3.2,2000,0.0,0.0,0,0,2018,4,5
179,3,13.6,56,1.6,2000,0.0,0.0,2,0,2018,10,0
1678,22,18.6,54,2.3,1328,0.0,0.0,0,0,2018,5,3
437,2,21.2,66,0.8,2000,0.0,0.0,2,0,2018,9,3
31,4,-2.7,67,0.5,1302,0.0,0.0,3,0,2018,1,1
2628,18,31.6,47,2.1,1867,0.0,0.0,1,0,2018,8,0
754,0,11.3,77,0.9,433,0.0,0.0,2,0,2018,11,5
249,16,-1.2,63,0.9,876,0.0,0.0,3,0,2018,1,5
1346,15,26.9,51,2.0,2000,0.0,0.0,1,0,2018,7,4
1277,9,18.8,59,1.6,1233,0.0,0.0,0,0,2018,5,3
202,10,-9.5,39,2.1,1875,0.0,0.0,3,0,2017,12,2
357,14,6.3,40,0.8,943,0.0,0.0,3,0,2018,2,1
803,9,20.4,51,1.8,2000,0.0,0.0,2,0,2018,9,6
182,14,-2.4,30,3.4,1824,0.0,0.0,3,0,2018,2,0
947,16,12.3,61,3.4,359,0.0,0.0,0,0,2018,3,5
371,3,27.6,80,1.6,929,0.0,0.0,1,0,2018,7,4
655,6,23.7,78,0.3,2000,0.0,0.0,1,0,2018,8,2
218,3,6.7,71,1.0,2000,0.0,0.0,2,0,2018,10,3
204,1,-5.5,38,0.8,2000,0.0,0.0,3,0,2017,12,4
931,17,13.7,38,2.6,436,0.0,0.0,0,0,2018,3,0
902,10,26.3,34,0.9,1792,0.0,0.0,1,0,2018,6,4
422,11,12.6,60,2.4,281,0.0,0.0,0,0,2018,3,0
475,0,7.8,78,1.8,1741,0.0,0.0,0,0,2018,4,6
213,11,-6.8,28,2.1,1986,0.0,0.0,3,0,2017,12,2
791,11,28.0,46,1.7,1990,0.0,0.0,1,0,2018,8,6
933,15,21.4,33,4.8,1998,0.0,0.0,0,0,2018,4,1
31,5,-9.7,41,3.1,2000,0.0,0.0,3,0,2017,12,6
1550,16,25.0,56,0.7,1723,0.0,0.0,1,0,2018,6,3
706,18,9.6,79,1.8,2000,0.0,0.0,0,0,2018,4,5
265,13,1.4,34,0.8,1394,0.0,0.0,3,0,2018,1,6
284,21,-3.5,53,0.9,1353,0.0,0.0,3,0,2018,1,4
280,19,-5.2,33,2.6,2000,0.0,0.0,3,0,2018,2,2
1229,11,27.5,31,1.9,1841,0.0,0.0,1,0,2018,6,5
854,10,14.4,45,0.6,1206,0.0,0.0,2,0,2018,10,1
344,1,5.0,67,1.3,2000,0.0,0.0,2,0,2018,11,0
1804,17,16.9,44,1.6,2000,0.0,0.0,2,0,2018,10,3
23,17,22.7,96,4.9,452,13.0,0.0,2,0,2018,9,0
1578,16,18.0,32,3.0,1836,0.0,0.0,0,0,2018,3,5
3256,18,27.0,44,1.4,2000,0.0,0.0,2,0,2018,9,2
867,10,22.5,48,1.6,1940,0.0,0.0,1,0,2018,7,6
13,6,3.4,86,2.5,278,1.0,0.0,3,0,2017,12,6
2326,19,30.6,57,1.4,1529,0.0,0.0,1,0,2018,7,1
1400,12,27.3,51,2.8,703,0.0,0.0,1,1,2018,6,2
739,11,17.8,26,2.6,1822,0.0,0.0,0,0,2018,3,4
776,15,32.9,46,2.5,1248,0.0,0.0,1,0,2018,7,2
353,16,3.5,36,1.7,1702,0.0,0.0,3,0,2018,1,0
1175,15,18.3,21,2.7,2000,0.0,0.0,2,0,2018,10,2
416,10,3.5,65,2.4,539,0.0,0.0,0,0,2018,3,5
1019,12,22.5,33,1.8,894,0.0,0.0,0,0,2018,4,4
74,2,17.3,82,2.1,768,0.5,0.0,0,0,2018,5,6
361,2,11.2,58,1.4,1255,0.0,0.0,0,0,2018,4,4
883,9,0.2,28,1.9,1932,0.0,0.0,2,0,2018,11,3
2359,18,17.9,16,3.7,2000,0.0,0.0,0,0,2018,4,3
426,7,5.5,59,2.8,448,0.0,0.0,3,0,2018,2,2
507,14,34.1,57,1.8,667,0.0,0.0,1,0,2018,7,4
319,22,0.5,22,2.9,2000,0.0,0.0,3,0,2018,2,1
225,10,-3.4,33,1.3,1863,0.0,0.0,3,0,2017,12,3
98,5,5.4,97,1.5,38,0.0,0.0,0,0,2018,3,0
161,4,8.5,83,1.2,1577,0.0,0.0,2,0,2018,10,3
1086,23,29.6,63,0.1,2000,0.0,0.0,1,0,2018,8,0
1456,13,22.8,31,1.9,1923,0.0,0.0,0,0,2018,5,0
880,11,12.8,44,1.0,1269,0.0,0.0,2,0,2018,11,4
837,14,27.5,66,2.8,989,0.0,0.0,1,0,2018,8,3
1965,20,27.6,46,1.2,2000,0.0,0.0,1,0,2018,8,5
201,10,-6.2,42,2.3,1893,0.0,0.0,3,0,2017,12,5
534,9,18.4,59,1.0,1951,0.0,0.0,2,1,2018,9,6
390,14,4.4,36,2.7,1975,0.0,0.0,3,0,2017,12,3
387,9,8.2,81,2.7,1273,0.5,0.0,0,0,2018,3,0
61,7,2.6,89,4.3,320,0.0,0.0,0,1,2018,3,3
1019,21,5.8,44,2.2,1205,0.0,0.0,2,0,2018,11,0
524,8,14.1,38,1.0,2000,0.0,0.0,0,0,2018,5,6
807,18,-2.1,29,3.9,2000,0.0,0.0,3,0,2017,12,0
1030,0,19.7,71,2.0,1330,0.0,0.0,1,0,2018,6,2
1997,8,13.8,79,0.9,313,0.0,0.0,0,0,2018,5,0
102,6,5.6,85,1.2,769,0.0,0.0,0,0,2018,4,6
189,1,-1.4,43,0.6,1791,0.0,0.0,3,0,2018,2,6
627,14,36.2,41,2.9,1814,0.0,0.0,1,0,2018,8,1
1860,19,15.6,44,1.5,828,0.0,0.0,2,0,2018,10,0
747,6,24.0,84,0.1,1969,0.0,0.0,1,0,2018,7,2
482,2,21.3,75,1.1,2000,0.0,0.0,2,0,2018,9,4
407,0,5.9,56,1.1,1019,0.0,0.0,0,0,2018,3,6
644,1,16.4,66,0.1,2000,0.0,0.0,2,1,2018,9,6
1135,7,12.3,0,0.9,1989,0.0,0.0,0,0,2018,5,0
423,3,18.5,62,0.8,1073,0.0,0.0,0,0,2018,5,6
680,23,10.1,41,1.1,1509,0.0,0.0,0,0,2018,4,1
435,16,-0.5,30,0.0,2000,0.0,0.0,3,0,2017,12,1
231,14,23.3,89,1.5,1435,0.5,0.0,1,0,2018,8,0
22,14,13.0,97,0.8,211,2.0,0.0,0,0,2018,5,5
72,3,-2.6,70,1.0,1992,0.0,0.0,3,0,2017,12,1
791,12,31.1,60,2.7,1331,0.0,0.0,1,0,2018,7,2
623,23,9.6,43,1.2,1333,0.0,0.0,0,0,2018,4,0
676,14,33.1,54,4.2,1879,0.0,0.0,1,0,2018,8,5
1666,17,33.1,27,1.9,1975,0.0,0.0,1,0,2018,8,4
922,11,21.5,30,2.9,1779,0.0,0.0,0,0,2018,5,3
154,5,3.3,72,0.0,1946,0.0,0.0,2,0,2018,11,3
1935,8,26.4,69,0.5,1559,0.0,0.0,1,0,2018,7,0
218,5,22.5,96,0.3,1605,0.0,0.0,1,0,2018,8,1
1496,16,19.1,54,3.2,542,0.0,0.0,0,0,2018,5,4
753,0,12.5,57,0.9,1877,0.0,0.0,2,0,2018,10,4
109,4,12.8,81,0.2,418,0.0,0.0,0,0,2018,3,3
683,8,-0.7,32,0.5,1991,0.0,0.0,3,0,2018,1,0
1711,21,19.1,73,1.2,413,0.0,0.0,0,0,2018,4,0
652,7,3.7,59,2.9,2000,0.0,0.0,0,0,2018,3,4
1236,15,21.0,67,4.1,2000,0.0,0.0,2,0,2018,10,5
49,5,-4.3,91,1.5,233,0.0,2.2,3,0,2017,12,3
752,16,34.6,55,2.5,1650,0.0,0.0,1,0,2018,8,0
50,6,-0.1,60,0.4,1080,0.0,0.0,3,0,2018,1,5
2287,8,22.1,44,1.4,1435,0.0,0.0,1,0,2018,6,0
655,23,12.4,63,1.3,1201,0.0,0.0,0,0,2018,3,5
2267,19,23.4,55,1.0,2000,0.0,0.0,1,0,2018,6,6
1292,21,11.0,60,1.1,1995,0.0,0.0,2,0,2018,10,4
692,1,25.8,78,0.4,2000,0.0,0.0,1,0,2018,7,1
1354,23,26.4,76,0.6,959,0.0,0.0,1,0,2018,7,2
160,0,-4.3,38,1.4,2000,0.0,0.0,3,0,2018,1,2
234,15,19.6,44,2.4,1885,0.2,0.0,0,0,2018,4,6
924,9,29.3,54,1.5,2000,0.0,0.0,1,0,2018,8,3
680,22,10.5,72,2.4,2000,0.0,0.0,2,0,2018,10,4
1071,10,20.8,52,1.5,2000,0.0,0.0,2,0,2018,9,5
1868,22,21.6,52,1.9,2000,0.0,0.0,2,0,2018,9,1
136,6,-5.9,39,2.9,1979,0.0,0.0,3,0,2017,12,0
109,6,-11.9,57,1.1,1974,0.0,0.0,3,0,2017,12,2
759,16,5.9,34,2.9,1985,0.0,0.0,2,0,2018,11,3
207,19,-1.2,37,1.2,1663,0.0,0.0,3,0,2018,1,5
417,14,25.8,69,3.6,1309,0.1,0.0,1,0,2018,8,6
1181,15,33.8,31,1.6,2000,0.0,0.0,1,0,2018,8,6
70,6,-4.3,82,2.1,1178,0.0,0.0,3,0,2017,12,5
373,19,-6.6,31,1.6,2000,0.0,0.0,3,0,2017,12,2
1148,21,19.1,38,2.1,2000,0.0,0.0,2,1,2018,9,6
930,13,19.2,17,2.2,1448,0.0,0.0,0,0,2018,4,3
93,4,18.4,81,0.4,300,0.0,0.0,0,0,2018,5,2
1306,17,34.7,51,3.0,2000,0.0,0.0,1,0,2018,8,1
1058,15,31.1,59,2.3,1929,0.0,0.0,1,0,2018,7,5
186,23,-3.8,35,2.3,2000,0.0,0.0,3,0,2018,1,1
763,0,24.7,67,1.2,2000,0.0,0.0,2,0,2018,9,0
1269,20,9.9,53,1.7,1868,0.0,0.0,2,0,2018,11,3
483,10,31.6,51,2.3,1969,0.0,0.0,1,0,2018,8,6
175,9,19.1,96,0.6,273,1.5,0.0,1,0,2018,6,3
16,9,11.8,95,1.0,168,3.0,0.0,0,0,2018,5,5
70,22,8.1,76,0.8,492,0.0,0.0,0,0,2018,3,6
1519,20,15.5,37,1.9,2000,0.0,0.0,2,0,2018,10,6
1524,20,30.0,72,3.5,1765,0.0,0.0,1,0,2018,8,6
38,4,-7.6,37,1.6,1966,0.0,0.0,3,0,2018,1,6
2397,18,24.8,41,0.5,2000,0.0,0.0,2,0,2018,9,5
243,15,4.0,26,3.5,2000,0.0,0.0,3,1,2018,2,4
147,1,2.1,97,0.2,859,0.0,0.0,0,1,2018,3,3
29,19,15.5,97,0.7,403,2.0,0.0,0,0,2018,5,5
1869,20,25.0,61,1.1,2000,0.0,0.0,2,0,2018,9,4
943,10,15.0,44,0.5,1839,0.0,0.0,2,0,2018,10,0
364,20,-1.9,26,2.2,2000,0.0,0.0,3,0,2018,1,1
412,13,5.3,29,2.1,1007,0.0,0.0,3,0,2018,2,5
1519,13,19.3,24,1.5,1745,0.0,0.0,2,0,2018,10,6
2013,17,23.6,28,3.1,1844,0.0,0.0,0,0,2018,5,4
3384,18,27.0,55,3.1,1246,0.0,0.0,1,0,2018,6,2
475,7,21.7,57,1.3,2000,0.0,0.0,1,0,2018,8,5
2096,22,20.8,71,2.1,800,0.0,0.0,1,0,2018,6,1
639,10,31.2,61,2.3,901,0.0,0.0,1,0,2018,7,4
1373,12,21.8,31,2.1,2000,0.0,0.0,0,0,2018,5,0
556,8,7.5,72,1.1,697,0.0,0.0,2,0,2018,10,6
2082,18,21.6,67,2.0,584,0.0,0.0,0,1,2018,5,1
1017,16,33.7,43,2.7,1890,0.0,0.0,1,0,2018,7,3
1269,20,10.5,52,1.4,1153,0.0,0.0,2,0,2018,11,2
263,20,-2.4,36,1.0,2000,0.0,0.0,3,0,2018,2,3
47,3,18.3,98,1.6,320,2.0,0.0,0,0,2018,5,4
310,7,-11.7,53,1.6,1998,0.0,0.0,3,0,2017,12,2
147,4,3.6,70,0.8,1934,0.0,0.0,2,0,2018,11,3
886,0,20.1,58,0.3,2000,0.0,0.0,2,0,2018,9,3
774,16,19.5,50,3.4,613,0.0,0.0,0,0,2018,3,1
236,7,-9.5,35,1.1,2000,0.0,0.0,3,0,2018,2,0
365,19,1.5,41,1.0,1210,0.0,0.0,3,0,2018,1,3
2122,19,16.2,62,2.2,2000,0.0,0.0,2,0,2018,10,0
1234,9,19.8,49,1.9,2000,0.0,0.0,2,0,2018,9,1
203,7,-12.3,59,2.3,1738,0.0,0.0,3,0,2018,1,3
546,16,4.4,33,1.6,1963,0.0,0.0,3,0,2017,12,5
180,5,10.2,73,0.8,1137,0.0,0.0,0,0,2018,4,3
2495,8,19.0,67,1.1,1976,0.0,0.0,1,0,2018,6,1
1548,18,3.9,23,1.0,2000,0.0,0.0,2,0,2018,11,4
30,20,17.2,85,1.4,467,0.5,0.0,0,1,2018,5,1
1995,17,18.7,33,1.1,1164,0.0,0.0,2,0,2018,10,5
1690,16,18.4,25,3.2,1909,0.0,0.0,2,0,2018,11,6
802,8,-4.2,78,0.0,1518,0.0,0.2,3,0,2017,12,2
34,3,-4.5,28,3.0,2000,0.0,0.0,3,1,2018,2,5
1023,22,7.6,55,1.7,1694,0.0,0.0,2,0,2018,11,0
239,6,0.1,97,0.6,77,0.0,0.0,0,0,2018,4,0
1246,18,8.7,28,3.2,2000,0.0,0.0,0,0,2018,3,1
350,19,-8.2,43,1.1,2000,0.0,0.0,3,0,2017,12,1
1728,8,27.2,69,1.8,1999,0.0,0.0,1,0,2018,8,4
936,10,23.3,65,1.4,1996,0.0,0.0,2,0,2018,9,4
188,8,5.1,83,0.9,297,0.0,0.0,3,0,2017,12,5
1227,20,17.6,57,1.4,2000,0.0,0.0,2,1,2018,9,0
822,10,23.1,73,3.1,2000,0.0,0.0,2,0,2018,9,1
85,4,5.7,62,2.4,2000,0.0,0.0,0,0,2018,3,4
282,7,17.7,56,1.3,2000,0.0,0.0,2,0,2018,10,4
1699,8,3.3,69,0.0,2000,0.0,0.0,2,0,2018,11,0
164,3,7.9,45,0.7,1770,0.0,0.0,0,0,2018,4,2
1448,19,11.2,46,1.4,869,0.0,0.0,2,0,2018,11,3
1990,8,25.7,66,0.9,1976,0.0,0.0,1,0,2018,8,2
59,6,-4.1,50,3.0,2000,0.0,0.0,3,1,2017,12,0
503,6,9.5,68,0.9,2000,0.0,0.0,2,0,2018,10,0
1579,13,24.3,37,2.3,1583,0.0,0.0,0,0,2018,5,6
370,13,5.2,58,2.5,435,0.0,0.0,3,0,2017,12,4
637,18,-3.1,39,2.1,2000,0.0,0.0,3,0,2018,1,2
594,1,16.6,53,1.7,2000,0.0,0.0,2,0,2018,9,2
189,13,-6.6,27,2.1,1889,0.0,0.3,3,0,2018,1,5
850,1,29.6,69,0.4,1942,0.0,0.0,1,1,2018,8,2
216,12,-4.9,25,2.6,1966,0.0,0.0,3,0,2017,12,6
757,9,13.5,79,1.9,382,0.0,0.0,0,0,2018,3,3
1714,16,26.2,47,3.8,1996,0.0,0.0,1,0,2018,6,1
237,2,8.4,45,0.9,1987,0.0,0.0,0,0,2018,4,1
147,16,-10.8,28,2.7,1778,0.0,0.4,3,0,2018,1,4
480,1,9.7,63,2.1,1610,0.0,0.0,0,0,2018,5,4
982,9,11.9,35,1.1,1664,0.0,0.0,0,0,2018,4,1
91,23,-7.0,49,3.4,1984,0.0,0.0,3,0,2018,2,6
1425,18,12.2,43,2.8,463,0.0,0.0,0,0,2018,3,0
225,9,-7.7,62,3.6,1637,0.0,0.7,3,0,2018,1,2
733,14,34.5,43,2.6,2000,0.0,0.0,1,0,2018,8,5
1512,20,14.2,56,1.8,2000,0.0,0.0,2,0,2018,10,4
817,10,14.6,43,0.7,1339,0.0,0.0,2,0,2018,10,0
539,2,20.2,82,0.9,575,0.0,0.0,1,0,2018,6,3
493,2,20.6,72,0.9,2000,0.0,0.0,2,0,2018,9,2
868,11,26.7,51,2.7,1925,0.0,0.0,1,0,2018,8,4
44,19,24.1,93,2.1,1118,1.5,0.0,1,0,2018,7,0
616,9,9.4,44,0.3,743,0.0,0.0,0,0,2018,3,1
320,22,1.2,87,0.9,1802,0.0,0.0,0,0,2018,3,2
184,11,-11.7,27,4.0,1935,0.0,1.0,3,0,2018,1,1
576,23,4.1,46,1.8,2000,0.0,0.0,2,0,2018,11,5
651,10,7.5,53,0.8,909,0.0,0.0,2,0,2018,11,0
1824,20,15.4,63,2.1,2000,0.0,0.0,2,0,2018,10,0
470,17,7.9,68,4.2,352,0.0,0.0,3,0,2018,2,4
266,21,-9.7,51,2.5,2000,0.0,0.0,3,0,2017,12,0
544,6,30.5,62,1.3,1583,0.0,0.0,1,0,2018,8,4
372,2,17.1,74,0.4,350,0.0,0.0,0,0,2018,5,1
381,3,24.7,84,0.7,694,0.0,0.0,1,0,2018,7,2
503,0,9.6,31,0.8,2000,0.0,0.0,0,0,2018,4,1
150,3,10.9,79,0.8,383,0.0,0.0,0,0,2018,3,2
